,Sentence #,Word,Tag,POS
4,25,y,O,CCONJ
5,25,las,O,DET
6,25,amenazas,O,NOUN
7,25,con,O,ADP
8,25,cierres,O,NOUN
9,25,parciales,O,ADJ
10,25,de,O,ADP
11,25,las,O,DET
12,25,gasolineras,O,NOUN
13,25,son,O,AUX
14,25,las,O,DET
15,25,principales,O,ADJ
16,25,noticias,O,NOUN
17,25,con,O,ADP
18,25,las,O,DET
19,25,que,O,PRON
20,25,abren,O,VERB
21,25,hoy,O,ADV
22,25,los,O,DET
23,25,diarios,O,NOUN
24,25,económicos,O,ADJ
25,25,.,O,PUNCT
0,26,EXPANSION,B-MISC,PROPN
1,26,titula,O,VERB
2,26,en,O,ADP
3,26,primera,O,ADJ
4,26,"""",O,PUNCT
5,26,El,B-ORG,DET
6,26,Consejo,I-ORG,PROPN
7,26,de,I-ORG,ADP
8,26,Telefónica,I-ORG,PROPN
9,26,avala,O,VERB
10,26,la,O,DET
11,26,operación,O,NOUN
12,26,de,O,ADP
13,26,Terra,B-ORG,PROPN
14,26,y,O,CCONJ
15,26,Lycos,B-ORG,PROPN
16,26,"""",O,PUNCT
17,26,",",O,PUNCT
18,26,"""",O,PUNCT
19,26,Las,O,DET
20,26,gasolineras,O,NOUN
21,26,amenazan,O,VERB
22,26,con,O,ADP
23,26,la,O,DET
24,26,huelga,O,NOUN
25,26,"""",O,PUNCT
26,26,y,O,CCONJ
27,26,señala,O,VERB
28,26,que,O,SCONJ
29,26,"""",O,PUNCT
30,26,El,B-MISC,DET
31,26,Ibex,I-MISC,PROPN
32,26,cierra,O,VERB
33,26,otro,O,DET
34,26,mal,O,NOUN
35,26,mes,O,NOUN
36,26,con,O,ADP
37,26,una,O,DET
38,26,caída,O,NOUN
39,26,acumulada,O,ADJ
40,26,del,O,ADP
41,26,"6,8",B-MISC,NUM
42,26,%,I-MISC,SYM
43,26,"""",O,PUNCT
44,26,.,O,PUNCT
0,27,En,O,ADP
1,27,su,O,DET
2,27,editorial,O,NOUN
3,27,",",O,PUNCT
4,27,el,O,DET
5,27,diario,O,NOUN
6,27,analiza,O,VERB
7,27,la,O,DET
8,27,situación,O,NOUN
9,27,económica,O,ADJ
10,27,del,O,ADP
11,27,país,O,NOUN
12,27,tomando,O,VERB
13,27,como,O,SCONJ
14,27,base,O,NOUN
15,27,el,O,DET
16,27,informe,O,NOUN
17,27,difundido,O,ADJ
18,27,ayer,O,ADV
19,27,de,O,ADP
20,27,la,O,DET
21,27,OCDE,B-ORG,PROPN
22,27,y,O,CCONJ
23,27,asegura,O,VERB
24,27,que,O,SCONJ
25,27,el,O,DET
26,27,caballo,O,NOUN
27,27,de,O,ADP
28,27,batalla,O,NOUN
29,27,de,O,ADP
30,27,Aznar,B-PER,PROPN
31,27,en,O,ADP
32,27,esta,O,DET
33,27,legislatura,O,NOUN
34,27,será,O,AUX
35,27,"""",O,PUNCT
36,27,convencer,O,VERB
37,27,a,O,ADP
38,27,la,O,DET
39,27,opinión,O,NOUN
40,27,pública,O,ADJ
41,27,de,O,ADP
42,27,los,O,DET
43,27,riesgos,O,NOUN
44,27,de,O,ADP
45,27,un,O,DET
46,27,consumo,O,NOUN
47,27,y,O,CCONJ
48,27,de,O,ADP
49,27,un,O,DET
50,27,crecimiento,O,NOUN
51,27,desbocado,O,ADJ
52,27,",",O,PUNCT
53,27,hacerle,O,AUX
54,27,ver,O,VERB
55,27,la,O,DET
56,27,urgencia,O,NOUN
57,27,de,O,ADP
58,27,reformar,O,VERB
59,27,el,O,DET
60,27,mercado,O,NOUN
61,27,laboral,O,ADJ
62,27,y,O,CCONJ
63,27,de,O,ADP
64,27,liberalizar,O,VERB
65,27,la,O,DET
66,27,economía,O,NOUN
67,27,",",O,PUNCT
68,27,escenificar,O,VERB
69,27,los,O,DET
70,27,peligros,O,NOUN
71,27,de,O,ADP
72,27,la,O,DET
73,27,inflación,O,NOUN
74,27,"""",O,PUNCT
75,27,.,O,PUNCT
0,28,Por,O,ADP
1,28,su,O,DET
2,28,parte,O,NOUN
3,28,CINCO,B-MISC,NUM
4,28,DIAS,I-MISC,PROPN
5,28,titula,O,VERB
6,28,en,O,ADP
7,28,portada,O,NOUN
8,28,"""",O,PUNCT
9,28,Villalonga,B-PER,PROPN
10,28,normaliza,O,VERB
11,28,las,O,DET
12,28,relaciones,O,NOUN
13,28,con,O,ADP
14,28,el,O,DET
15,28,núcleo,O,NOUN
16,28,estable,O,ADJ
17,28,de,O,ADP
18,28,Telefónica,B-ORG,PROPN
19,28,"""",O,PUNCT
20,28,",",O,PUNCT
21,28,"""",O,PUNCT
22,28,La,B-LOC,DET
23,28,UE,I-LOC,PROPN
24,28,y,O,CCONJ
25,28,EEUU,B-LOC,PROPN
26,28,quieren,O,VERB
27,28,iniciar,O,VERB
28,28,una,O,DET
29,28,nueva,O,ADJ
30,28,ronda,O,NOUN
31,28,comercial,O,ADJ
32,28,este,O,DET
33,28,año,O,NOUN
34,28,"""",O,PUNCT
35,28,",",O,PUNCT
36,28,"""",O,PUNCT
37,28,Las,O,DET
38,28,gasolineras,O,NOUN
39,28,amenazan,O,VERB
40,28,con,O,ADP
41,28,cierres,O,NOUN
42,28,parciales,O,ADJ
43,28,"""",O,PUNCT
44,28,",",O,PUNCT
45,28,"""",O,PUNCT
46,28,La,B-ORG,DET
47,28,Bolsa,I-ORG,PROPN
48,28,cae,O,VERB
49,28,el,O,DET
50,28,"6,8",B-MISC,NUM
51,28,%,I-MISC,SYM
52,28,en,O,ADP
53,28,mayo,B-MISC,NOUN
54,28,y,O,CCONJ
55,28,pierde,O,VERB
56,28,un,O,DET
57,28,"8,2",B-MISC,NUM
58,28,%,I-MISC,SYM
59,28,en,O,ADP
60,28,el,O,DET
61,28,año,O,NOUN
62,28,"""",O,PUNCT
63,28,",",O,PUNCT
64,28,"""",O,PUNCT
65,28,Bruselas,B-LOC,PROPN
66,28,propone,O,VERB
67,28,un,O,DET
68,28,mercado,O,NOUN
69,28,único,O,ADJ
70,28,de,O,ADP
71,28,los,O,DET
72,28,fondos,O,NOUN
73,28,de,O,ADP
74,28,inversión,O,NOUN
75,28,"""",O,PUNCT
76,28,.,O,PUNCT
0,29,En,O,ADP
1,29,el,O,DET
2,29,editorial,O,NOUN
3,29,señala,O,VERB
4,29,los,O,DET
5,29,cambios,O,NOUN
6,29,de,O,ADP
7,29,la,O,DET
8,29,bolsas,O,NOUN
9,29,española,O,ADJ
10,29,hacia,O,ADP
11,29,modelos,O,NOUN
12,29,más,O,ADV
13,29,europeos,O,ADJ
14,29,y,O,CCONJ
15,29,considera,O,VERB
16,29,estos,O,DET
17,29,cambios,O,NOUN
18,29,lógicos,O,ADJ
19,29,",",O,PUNCT
20,29,pues,O,SCONJ
21,29,"""",O,PUNCT
22,29,resulta,O,VERB
23,29,razonable,O,ADJ
24,29,que,O,SCONJ
25,29,las,O,DET
26,29,Bolsas,B-ORG,PROPN
27,29,europeas,O,ADJ
28,29,unifiquen,O,VERB
29,29,sus,O,DET
30,29,normas,O,NOUN
31,29,de,O,ADP
32,29,contratación,O,NOUN
33,29,"""",O,PUNCT
34,29,",",O,PUNCT
35,29,ya,O,ADV
36,29,que,O,SCONJ
37,29,éstas,O,PRON
38,29,supondrán,O,VERB
39,29,"""",O,PUNCT
40,29,una,O,DET
41,29,ventaja,O,NOUN
42,29,para,O,ADP
43,29,gestores,O,NOUN
44,29,",",O,PUNCT
45,29,inversores,O,NOUN
46,29,y,O,CCONJ
47,29,operadores,O,NOUN
48,29,"""",O,PUNCT
49,29,.,O,PUNCT
0,30,LA,B-MISC,DET
1,30,GACETA,I-MISC,PROPN
2,30,DE,I-MISC,ADP
3,30,LOS,I-MISC,DET
4,30,NEGOCIOS,I-MISC,PROPN
5,30,señala,O,VERB
6,30,en,O,ADP
7,30,portada,O,NOUN
8,30,"""",O,PUNCT
9,30,Las,O,DET
10,30,gasolineras,O,NOUN
11,30,protestan,O,VERB
12,30,contra,O,ADP
13,30,los,O,DET
14,30,monopolios,O,NOUN
15,30,de,O,ADP
16,30,la,O,DET
17,30,distribución,O,NOUN
18,30,"""",O,PUNCT
19,30,",",O,PUNCT
20,30,"""",O,PUNCT
21,30,Europa,B-LOC,PROPN
22,30,y,O,CCONJ
23,30,América,B-LOC,PROPN
24,30,preparan,O,VERB
25,30,otra,O,DET
26,30,ronda,O,NOUN
27,30,de,O,ADP
28,30,la,O,DET
29,30,OMC,B-ORG,PROPN
30,30,"""",O,PUNCT
31,30,",",O,PUNCT
32,30,"""",O,PUNCT
33,30,El,O,DET
34,30,comercio,O,NOUN
35,30,electrónico,O,ADJ
36,30,supera,O,VERB
37,30,todas,O,DET
38,30,las,O,DET
39,30,previsiones,O,NOUN
40,30,"""",O,PUNCT
41,30,y,O,CCONJ
42,30,"""",O,PUNCT
43,30,El,B-MISC,DET
44,30,Ibex,I-MISC,PROPN
45,30,35,I-MISC,NUM
46,30,mitiga,O,VERB
47,30,las,O,DET
48,30,pérdidas,O,NOUN
49,30,y,O,CCONJ
50,30,cierra,O,VERB
51,30,mayo,B-MISC,NOUN
52,30,con,O,ADP
53,30,una,O,DET
54,30,caída,O,NOUN
55,30,del,O,ADP
56,30,"6,8",B-MISC,NUM
57,30,%,I-MISC,SYM
58,30,"""",O,PUNCT
59,30,.,O,PUNCT
0,31,En,O,ADP
1,31,su,O,DET
2,31,editorial,O,NOUN
3,31,",",O,PUNCT
4,31,el,O,DET
5,31,diario,O,NOUN
6,31,califica,O,VERB
7,31,de,O,ADP
8,31,halagüeñas,O,ADJ
9,31,las,O,DET
10,31,previsiones,O,NOUN
11,31,del,O,ADP
12,31,informe,O,NOUN
13,31,de,O,ADP
14,31,la,O,DET
15,31,OCDE,B-ORG,PROPN
16,31,",",O,PUNCT
17,31,pues,O,SCONJ
18,31,"""",O,PUNCT
19,31,el,O,DET
20,31,déficit,O,NOUN
21,31,se,O,PRON
22,31,puede,O,AUX
23,31,reducir,O,VERB
24,31,este,O,DET
25,31,mismo,O,DET
26,31,año,B-MISC,NOUN
27,31,2000,I-MISC,NUM
28,31,al,O,ADP
29,31,"0,5",B-MISC,NUM
30,31,%,I-MISC,SYM
31,31,del,O,ADP
32,31,PIB,B-MISC,PROPN
33,31,",",O,PUNCT
34,31,todo,O,DET
35,31,un,O,DET
36,31,récord,O,NOUN
37,31,"""",O,PUNCT
38,31,.,O,PUNCT
0,32,La,O,DET
1,32,patronal,O,NOUN
2,32,francesa,O,ADJ
3,32,presentó,O,VERB
4,32,hoy,O,ADV
5,32,",",O,PUNCT
6,32,tras,O,ADP
7,32,una,O,DET
8,32,maratoniana,O,ADJ
9,32,negociación,O,NOUN
10,32,de,O,ADP
11,32,trece,O,NUM
12,32,horas,O,NOUN
13,32,",",O,PUNCT
14,32,un,O,DET
15,32,nuevo,O,ADJ
16,32,texto,O,NOUN
17,32,sobre,O,ADP
18,32,la,O,DET
19,32,reforma,O,NOUN
20,32,del,O,ADP
21,32,seguro,O,NOUN
22,32,de,O,ADP
23,32,desempleo,O,NOUN
24,32,que,O,PRON
25,32,ha,O,AUX
26,32,despertado,O,VERB
27,32,el,O,DET
28,32,interés,O,NOUN
29,32,de,O,ADP
30,32,cuatro,O,NUM
31,32,de,O,ADP
32,32,las,O,DET
33,32,cinco,O,NUM
34,32,grandes,O,ADJ
35,32,centrales,O,NOUN
36,32,sindicales,O,ADJ
37,32,.,O,PUNCT
0,33,El,O,DET
1,33,"""",O,PUNCT
2,33,proyecto,O,NOUN
3,33,de,O,ADP
4,33,protocolo,O,NOUN
5,33,de,O,ADP
6,33,acuerdo,O,NOUN
7,33,"""",O,PUNCT
8,33,de,O,ADP
9,33,nueve,O,NUM
10,33,puntos,O,NOUN
11,33,",",O,PUNCT
12,33,que,O,PRON
13,33,los,O,DET
14,33,agentes,O,NOUN
15,33,sociales,O,ADJ
16,33,volverán,O,AUX
17,33,a,O,ADP
18,33,abordar,O,VERB
19,33,el,O,DET
20,33,próximo,B-MISC,ADJ
21,33,lunes,I-MISC,NOUN
22,33,",",O,PUNCT
23,33,reafirma,O,VERB
24,33,la,O,DET
25,33,relación,O,NOUN
26,33,entre,O,ADP
27,33,la,O,DET
28,33,"""",O,PUNCT
29,33,indemnización,O,NOUN
30,33,"""",O,PUNCT
31,33,de,O,ADP
32,33,desempleo,O,NOUN
33,33,y,O,CCONJ
34,33,la,O,DET
35,33,"""",O,PUNCT
36,33,ayuda,O,NOUN
37,33,"""",O,PUNCT
38,33,para,O,ADP
39,33,volver,O,AUX
40,33,a,O,ADP
41,33,encontrar,O,VERB
42,33,un,O,DET
43,33,trabajo,O,NOUN
44,33,",",O,PUNCT
45,33,muy,O,ADV
46,33,contestada,O,ADJ
47,33,por,O,ADP
48,33,los,O,DET
49,33,sindicatos,O,NOUN
50,33,",",O,PUNCT
51,33,pero,O,CCONJ
52,33,su,O,DET
53,33,aplicación,O,NOUN
54,33,sería,O,AUX
55,33,progresiva,O,ADJ
56,33,.,O,PUNCT
0,34,Esta,O,DET
1,34,puntualización,O,NOUN
2,34,fue,O,AUX
3,34,considerada,O,VERB
4,34,como,O,SCONJ
5,34,un,O,DET
6,34,"""",O,PUNCT
7,34,avance,O,NOUN
8,34,"""",O,PUNCT
9,34,por,O,ADP
10,34,los,O,DET
11,34,sindicatos,O,NOUN
12,34,Confederación,B-ORG,PROPN
13,34,Francesa,I-ORG,PROPN
14,34,del,I-ORG,ADP
15,34,Trabajo,I-ORG,PROPN
16,34,(,O,PUNCT
17,34,CFDT,B-ORG,PROPN
18,34,),O,PUNCT
19,34,",",O,PUNCT
20,34,Fuerza,B-ORG,PROPN
21,34,Obrera,I-ORG,PROPN
22,34,(,O,PUNCT
23,34,FO,B-ORG,PROPN
24,34,),O,PUNCT
25,34,",",O,PUNCT
26,34,Confederación,B-ORG,PROPN
27,34,Francesa,I-ORG,PROPN
28,34,de,I-ORG,ADP
29,34,Trabajadores,I-ORG,PROPN
30,34,Cristianos,I-ORG,PROPN
31,34,(,O,PUNCT
32,34,CFTC,B-ORG,PROPN
33,34,),O,PUNCT
34,34,y,O,CCONJ
35,34,Confederación,B-ORG,PROPN
36,34,Francesa,I-ORG,PROPN
37,34,de,I-ORG,ADP
38,34,Directivos,I-ORG,PROPN
39,34,de,I-ORG,ADP
40,34,Empresas,I-ORG,PROPN
41,34,(,O,PUNCT
42,34,CFE-CGC,B-ORG,PROPN
43,34,),O,PUNCT
44,34,.,O,PUNCT
0,35,Sin,O,ADP
1,35,embargo,O,NOUN
2,35,",",O,PUNCT
3,35,la,O,DET
4,35,Confederación,B-ORG,PROPN
5,35,General,I-ORG,PROPN
6,35,del,I-ORG,ADP
7,35,Trabajo,I-ORG,PROPN
8,35,(,O,PUNCT
9,35,CGT,B-ORG,PROPN
10,35,),O,PUNCT
11,35,consideró,O,VERB
12,35,que,O,SCONJ
13,35,el,O,DET
14,35,proyecto,O,NOUN
15,35,elaborado,O,ADJ
16,35,por,O,ADP
17,35,el,O,DET
18,35,Movimiento,B-ORG,PROPN
19,35,de,O,ADP
20,35,empresas,O,NOUN
21,35,francesas,O,ADJ
22,35,(,O,PUNCT
23,35,Medef,B-ORG,PROPN
24,35,),O,PUNCT
25,35,supone,O,VERB
26,35,"""",O,PUNCT
27,35,un,O,DET
28,35,retroceso,O,NOUN
29,35,social,O,ADJ
30,35,importante,O,ADJ
31,35,"""",O,PUNCT
32,35,ya,O,ADV
33,35,que,O,SCONJ
34,35,"""",O,PUNCT
35,35,no,O,ADV
36,35,da,O,VERB
37,35,respuesta,O,NOUN
38,35,"""",O,PUNCT
39,35,",",O,PUNCT
40,35,entre,O,ADP
41,35,otras,O,DET
42,35,cuestiones,O,NOUN
43,35,",",O,PUNCT
44,35,al,O,ADP
45,35,problema,O,NOUN
46,35,de,O,ADP
47,35,los,O,DET
48,35,parados,O,NOUN
49,35,que,O,PRON
50,35,no,O,ADV
51,35,cobran,O,VERB
52,35,una,O,DET
53,35,indemnización,O,NOUN
54,35,(,O,PUNCT
55,35,cuatro,B-MISC,NUM
56,35,de,I-MISC,ADP
57,35,cada,I-MISC,NUM
58,35,diez,I-MISC,NUM
59,35,),O,PUNCT
60,35,.,O,PUNCT
0,36,El,O,DET
1,36,documento,O,NOUN
2,36,propone,O,VERB
3,36,que,O,SCONJ
4,36,el,O,DET
5,36,"""",O,PUNCT
6,36,Contrato,B-MISC,PROPN
7,36,ayuda,I-MISC,VERB
8,36,para,I-MISC,ADP
9,36,regresar,I-MISC,VERB
10,36,al,I-MISC,ADP
11,36,empleo,I-MISC,NOUN
12,36,(,O,PUNCT
13,36,Care,B-MISC,PROPN
14,36,),O,PUNCT
15,36,"""",O,PUNCT
16,36,afecte,O,VERB
17,36,a,O,ADP
18,36,las,O,DET
19,36,personas,O,NOUN
20,36,que,O,PRON
21,36,engrosen,O,VERB
22,36,las,O,DET
23,36,listas,O,NOUN
24,36,del,O,ADP
25,36,paro,O,NOUN
26,36,"""",O,PUNCT
27,36,a,O,ADP
28,36,partir,O,NOUN
29,36,de,O,ADP
30,36,1,B-MISC,NUM
31,36,de,I-MISC,ADP
32,36,enero,I-MISC,NOUN
33,36,del,I-MISC,ADP
34,36,2001,I-MISC,NOUN
35,36,"""",O,PUNCT
36,36,.,O,PUNCT
0,37,La,O,DET
1,37,patronal,O,NOUN
2,37,pretende,O,VERB
3,37,formalizar,O,VERB
4,37,así,O,ADV
5,37,el,O,DET
6,37,compromiso,O,NOUN
7,37,recíproco,O,ADJ
8,37,del,O,ADP
9,37,régimen,O,NOUN
10,37,de,O,ADP
11,37,indemnización,O,NOUN
12,37,y,O,CCONJ
13,37,los,O,DET
14,37,demandantes,O,NOUN
15,37,de,O,ADP
16,37,empleo,O,NOUN
17,37,en,O,ADP
18,37,"""",O,PUNCT
19,37,el,O,DET
20,37,Care,B-MISC,PROPN
21,37,",",O,PUNCT
22,37,cuya,O,PRON
23,37,firma,O,NOUN
24,37,da,O,VERB
25,37,derecho,O,NOUN
26,37,a,O,ADP
27,37,cobrar,O,VERB
28,37,el,O,DET
29,37,subsidio,O,NOUN
30,37,del,O,ADP
31,37,paro,O,NOUN
32,37,y,O,CCONJ
33,37,a,O,ADP
34,37,los,O,DET
35,37,servicios,O,NOUN
36,37,que,O,PRON
37,37,facilitan,O,VERB
38,37,el,O,DET
39,37,regreso,O,NOUN
40,37,al,O,ADP
41,37,empleo,O,NOUN
42,37,"""",O,PUNCT
43,37,.,O,PUNCT
0,38,De,O,ADP
1,38,esta,O,DET
2,38,forma,O,NOUN
3,38,",",O,PUNCT
4,38,el,O,DET
5,38,Medef,B-ORG,PROPN
6,38,confirma,O,VERB
7,38,que,O,SCONJ
8,38,para,O,ADP
9,38,los,O,DET
10,38,patronos,O,NOUN
11,38,es,O,AUX
12,38,la,O,DET
13,38,firma,O,NOUN
14,38,del,O,ADP
15,38,Care,B-MISC,PROPN
16,38,lo,O,DET
17,38,que,O,PRON
18,38,da,O,VERB
19,38,derecho,O,NOUN
20,38,al,O,ADP
21,38,cobro,O,NOUN
22,38,de,O,ADP
23,38,subsidios,O,NOUN
24,38,y,O,CCONJ
25,38,no,O,ADV
26,38,el,O,DET
27,38,simple,O,ADJ
28,38,hecho,O,NOUN
29,38,de,O,ADP
30,38,haber,O,AUX
31,38,cotizado,O,VERB
32,38,al,O,ADP
33,38,UNEDIC,B-ORG,PROPN
34,38,(,O,PUNCT
35,38,organismo,O,NOUN
36,38,que,O,PRON
37,38,administra,O,VERB
38,38,en,O,ADP
39,38,Francia,B-LOC,PROPN
40,38,el,O,DET
41,38,seguro,O,NOUN
42,38,de,O,ADP
43,38,desempleo,O,NOUN
44,38,),O,PUNCT
45,38,.,O,PUNCT
0,39,El,O,DET
1,39,Care,B-MISC,PROPN
2,39,"""",O,PUNCT
3,39,compromete,O,VERB
4,39,"""",O,PUNCT
5,39,al,O,ADP
6,39,desempleado,O,NOUN
7,39,a,O,ADP
8,39,efectuar,O,VERB
9,39,una,O,DET
10,39,"""",O,PUNCT
11,39,búsqueda,O,NOUN
12,39,activa,O,ADJ
13,39,de,O,ADP
14,39,empleo,O,NOUN
15,39,",",O,PUNCT
16,39,a,O,ADP
17,39,presentarse,O,VERB
18,39,a,O,ADP
19,39,los,O,DET
20,39,retos,O,NOUN
21,39,profesionales,O,ADJ
22,39,que,O,PRON
23,39,se,O,PRON
24,39,le,O,PRON
25,39,propongan,O,VERB
26,39,y,O,CCONJ
27,39,a,O,ADP
28,39,entrevistas,O,NOUN
29,39,bimensuales,O,ADJ
30,39,"""",O,PUNCT
31,39,.,O,PUNCT
0,40,El,O,DET
1,40,incumplimiento,O,NOUN
2,40,de,O,ADP
3,40,esos,O,DET
4,40,compromisos,O,NOUN
5,40,sería,O,AUX
6,40,penalizado,O,VERB
7,40,con,O,ADP
8,40,reducciones,O,NOUN
9,40,en,O,ADP
10,40,el,O,DET
11,40,subsidio,O,NOUN
12,40,de,O,ADP
13,40,desempleo,O,NOUN
14,40,.,O,PUNCT
0,41,El,O,DET
1,41,carácter,O,NOUN
2,41,obligatorio,O,ADJ
3,41,del,O,ADP
4,41,CARE,B-MISC,PROPN
5,41,y,O,CCONJ
6,41,las,O,DET
7,41,sanciones,O,NOUN
8,41,que,O,PRON
9,41,comporta,O,VERB
10,41,su,O,DET
11,41,incumplimiento,O,NOUN
12,41,son,O,AUX
13,41,algunos,O,PRON
14,41,de,O,ADP
15,41,los,O,DET
16,41,puntos,O,NOUN
17,41,más,O,ADV
18,41,contestados,O,ADJ
19,41,por,O,ADP
20,41,los,O,DET
21,41,sindicatos,O,NOUN
22,41,.,O,PUNCT
0,42,Por,O,ADP
1,42,otra,O,NOUN
2,42,parte,O,NOUN
3,42,",",O,PUNCT
4,42,el,O,DET
5,42,texto,O,NOUN
6,42,de,O,ADP
7,42,la,O,DET
8,42,patronal,O,NOUN
9,42,contempla,O,VERB
10,42,la,O,DET
11,42,creación,O,NOUN
12,42,de,O,ADP
13,42,nuevos,O,ADJ
14,42,contratos,O,NOUN
15,42,de,O,ADP
16,42,trabajo,O,NOUN
17,42,enfocados,O,ADJ
18,42,a,O,ADP
19,42,la,O,DET
20,42,reinserción,O,NOUN
21,42,laboral,O,ADJ
22,42,de,O,ADP
23,42,una,O,DET
24,42,duración,O,NOUN
25,42,que,O,PRON
26,42,podrá,O,AUX
27,42,oscilar,O,VERB
28,42,de,O,ADP
29,42,18,B-MISC,NUM
30,42,meses,O,NOUN
31,42,a,O,ADP
32,42,cinco,O,NUM
33,42,años,O,NOUN
34,42,y,O,CCONJ
35,42,la,O,DET
36,42,ampliación,O,NOUN
37,42,de,O,ADP
38,42,ocho,O,NUM
39,42,a,O,ADP
40,42,doce,O,NUM
41,42,meses,O,NOUN
42,42,del,O,ADP
43,42,periodo,O,NOUN
44,42,de,O,ADP
45,42,referencia,O,NOUN
46,42,(,O,PUNCT
47,42,durante,O,ADP
48,42,el,O,DET
49,42,cual,O,PRON
50,42,se,O,PRON
51,42,exige,O,VERB
52,42,haber,O,AUX
53,42,trabajado,O,VERB
54,42,cuatro,O,NUM
55,42,meses,O,NOUN
56,42,),O,PUNCT
57,42,para,O,ADP
58,42,poder,O,AUX
59,42,solicitar,O,VERB
60,42,el,O,DET
61,42,subsidio,O,NOUN
62,42,de,O,ADP
63,42,desempleo,O,NOUN
64,42,.,O,PUNCT
0,43,El,O,DET
1,43,menor,O,ADJ
2,43,coste,O,NOUN
3,43,de,O,ADP
4,43,las,O,DET
5,43,licencias,O,NOUN
6,43,de,O,ADP
7,43,telefonía,O,NOUN
8,43,móvil,O,ADJ
9,43,UMTS,B-MISC,PROPN
10,43,en,O,ADP
11,43,España,B-LOC,PROPN
12,43,sobre,O,ADP
13,43,otros,O,DET
14,43,países,O,NOUN
15,43,permitirá,O,VERB
16,43,abrir,O,VERB
17,43,el,O,DET
18,43,mercado,O,NOUN
19,43,del,O,ADP
20,43,móvil,O,NOUN
21,43,a,O,ADP
22,43,operadores,O,NOUN
23,43,de,O,ADP
24,43,servicios,O,NOUN
25,43,sin,O,ADP
26,43,red,O,NOUN
27,43,antes,O,ADV
28,43,que,O,SCONJ
29,43,en,O,ADP
30,43,otros,O,DET
31,43,países,O,NOUN
32,43,europeos,O,ADJ
33,43,",",O,PUNCT
34,43,dijo,O,VERB
35,43,hoy,O,ADV
36,43,el,O,DET
37,43,presidente,O,NOUN
38,43,de,O,ADP
39,43,la,O,DET
40,43,Comisión,B-ORG,PROPN
41,43,del,I-ORG,ADP
42,43,Mercado,I-ORG,PROPN
43,43,de,I-ORG,ADP
44,43,las,I-ORG,DET
45,43,Telecomunicaciones,I-ORG,PROPN
46,43,",",O,PUNCT
47,43,José,B-PER,PROPN
48,43,María,I-PER,PROPN
49,43,Vázquez,I-PER,PROPN
50,43,Quintana,I-PER,PROPN
51,43,.,O,PUNCT
0,44,Vázquez,B-PER,PROPN
1,44,Quintana,I-PER,PROPN
2,44,intervino,O,VERB
3,44,hoy,O,ADV
4,44,en,O,ADP
5,44,unas,O,DET
6,44,jornadas,O,NOUN
7,44,sobre,O,ADP
8,44,"""",B-MISC,PUNCT
9,44,Acceso,I-MISC,PROPN
10,44,radio,I-MISC,PROPN
11,44,en,I-MISC,ADP
12,44,el,I-MISC,DET
13,44,bucle,I-MISC,NOUN
14,44,local,I-MISC,ADJ
15,44,de,I-MISC,ADP
16,44,abonado,I-MISC,ADJ
17,44,"""",I-MISC,PUNCT
18,44,",",O,PUNCT
19,44,organizadas,O,ADJ
20,44,por,O,ADP
21,44,APD,B-ORG,PROPN
22,44,(,O,PUNCT
23,44,Asociación,B-ORG,PROPN
24,44,para,I-ORG,ADP
25,44,el,I-ORG,DET
26,44,Progreso,I-ORG,PROPN
27,44,de,I-ORG,ADP
28,44,la,I-ORG,DET
29,44,Dirección,I-ORG,PROPN
30,44,),O,PUNCT
31,44,y,O,CCONJ
32,44,dijo,O,VERB
33,44,que,O,SCONJ
34,44,las,O,DET
35,44,del,O,ADP
36,44,modelo,O,NOUN
37,44,concesión,O,NOUN
38,44,de,O,ADP
39,44,licencias,O,NOUN
40,44,español,O,ADJ
41,44,",",O,PUNCT
42,44,por,O,ADP
43,44,concurso,O,NOUN
44,44,y,O,CCONJ
45,44,no,O,ADV
46,44,por,O,ADP
47,44,subasta,O,NOUN
48,44,",",O,PUNCT
49,44,hace,O,AUX
50,44,que,O,SCONJ
51,44,el,O,DET
52,44,Estado,B-ORG,PROPN
53,44,ingrese,O,VERB
54,44,menos,O,ADV
55,44,pero,O,CCONJ
56,44,a,O,ADP
57,44,cambio,O,NOUN
58,44,los,O,DET
59,44,operadores,O,NOUN
60,44,pueden,O,AUX
61,44,desarrollar,O,VERB
62,44,su,O,DET
63,44,red,O,NOUN
64,44,más,O,ADV
65,44,deprisa,O,ADV
66,44,y,O,CCONJ
67,44,amortizar,O,VERB
68,44,antes,O,ADV
69,44,sus,O,DET
70,44,inversiones,O,NOUN
71,44,.,O,PUNCT
0,45,Añadió,O,VERB
1,45,que,O,SCONJ
2,45,esta,O,DET
3,45,situación,O,NOUN
4,45,permitirá,O,VERB
5,45,a,O,ADP
6,45,España,B-ORG,PROPN
7,45,abrir,O,VERB
8,45,la,O,DET
9,45,competencia,O,NOUN
10,45,a,O,ADP
11,45,operadores,O,NOUN
12,45,de,O,ADP
13,45,servicios,O,NOUN
14,45,móviles,O,ADJ
15,45,que,O,PRON
16,45,utilicen,O,VERB
17,45,la,O,DET
18,45,red,O,NOUN
19,45,de,O,ADP
20,45,otras,O,DET
21,45,empresas,O,NOUN
22,45,de,O,ADP
23,45,telecomunicaciones,O,NOUN
24,45,con,O,ADP
25,45,licencias,O,NOUN
26,45,de,O,ADP
27,45,móvil,O,NOUN
28,45,antes,O,ADV
